Temperature,Ws,RH,Rain,FFMC,DMC,DC,ISI,BUI,Temperature^2,Temperature Ws,Temperature RH,Temperature Rain,Temperature FFMC,Temperature DMC,Temperature DC,Temperature ISI,Temperature BUI,Ws^2,Ws RH,Ws Rain,Ws FFMC,Ws DMC,Ws DC,Ws ISI,Ws BUI,RH^2,RH Rain,RH FFMC,RH DMC,RH DC,RH ISI,RH BUI,Rain^2,Rain FFMC,Rain DMC,Rain DC,Rain ISI,Rain BUI,FFMC^2,FFMC DMC,FFMC DC,FFMC ISI,FFMC BUI,DMC^2,DMC DC,DMC ISI,DMC BUI,DC^2,DC ISI,DC BUI,ISI^2,ISI BUI,BUI^2
25.79239307,15.43500635,69.83298874,-0.141123198,92.1839249,7.989689034,43.55772544,5.051521899,2.535619086,665.247540277384,398.105750817146,1801.159894834964,-3.639904994111438,2377.6440257561603,206.0732000719966,1123.4579757836186,130.29083842072083,65.39968414190614,238.23942102454032,1077.8726246413785,-2.1782374572623073,1422.859466199423,123.32090097431538,672.3137687579565,77.97027258822907,39.137296693591196,4876.646316360968,-9.855054696886791,6437.478989550706,557.9438643474235,3041.766150191532,352.76287189273046,177.0698590815671,0.019915757013747204,-13.00929028607983,-1.1275304675036109,-6.147005511698757,-0.712886925153913,-0.35783467432615707,8497.876009968839,736.5208938846096,4015.322090775779,465.66911536812137,233.74331939883064,63.83513086001986,348.01268129395083,40.36008912145116,20.258808005815304,1897.275445506423,220.0328039307894,110.44579996841175,25.517873496076565,12.808735340451365,6.429364149287475
44.06642081,19.79023183,84.0066587,0.241407111,63.80924394,8.889218151,0.644369738,2.019873246,7.211586462,1941.8494430040007,872.0846837482363,3701.8727731162476,10.63794733985238,2811.8449950279823,391.7160277138561,28.395068031937445,89.00858444109664,317.788803742191,391.65327588514515,1662.5112509366866,4.777502692100543,1262.7997304696225,175.91968799573394,12.75222649925636,39.97375980555462,142.71896794506947,7057.118705938286,20.279804781530018,5360.4013775726235,746.753515320902,54.13134865677442,169.68280239398314,605.8212825987745,0.058277393241366326,15.404005234649658,2.145920472881672,0.1555554368664069,0.4876117649030523,1.7409282535181312,4071.6196121944267,567.2142894330348,41.11674579959589,128.88658468189362,460.1658797481595,79.01819933606785,5.727943170984714,17.95509392106249,64.10536527551626,0.4152123592501886,1.3015451943182295,4.6469280790832865,4.079887929906576,14.566490555809594,52.00697929890167
28.9224984,20.62262895,53.58571361,0.479857174,82.32276931,11.03017659,50.4754817,3.825234162,15.01187605,836.5109136980025,596.4579528101686,1549.8327161480831,13.87866834724352,2380.9801636520438,319.0202647759924,1459.8770387074792,110.63532893007034,434.18096103712327,425.2928248093781,1105.0782887999949,9.895916448397587,1697.7119256165774,227.47123906854628,1040.9371301716153,78.88638476979018,309.58434962254165,2871.428703092939,25.71348909966794,4411.324339827757,591.0598838194663,2704.764706702996,204.97790229612033,804.422090764118,0.23026290743926628,39.50317143695053,5.292909367198357,24.221022004850717,1.8355660548655783,7.203556417791282,6777.038346867477,908.0346828671325,4155.281435800227,314.90386947505715,1235.819208974464,121.66479560658402,556.7534766163134,42.19300830496067,165.58364377869165,2547.7742528470353,193.08053694224586,757.7316748444433,14.632416394131843,57.42394110216962,225.35642254056359
27.99131511,11.62912438,80.80138695,-0.166931841,103.9877842,4.217710499,28.39720596,6.63911377,8.818941432,783.5137215873142,325.51448497396336,2261.7370834424914,-4.672641763323417,2910.7548351328787,118.05926362026433,794.8751402699301,185.83752558721005,246.85376855974664,135.2365338455104,939.6493789180588,-1.9412711419713835,1209.2868764623988,49.04827999170286,330.23464015331734,77.20707980430072,102.55656681266332,6528.864133043629,-13.488324278916874,8402.357189217295,340.79685807277656,2294.533627072806,536.4496007348432,712.5826991364191,0.02786623953964928,-17.35887225801671,-0.7040701784030986,-4.740397870158972,-1.1082794842345505,-1.4721621289149365,10813.459262825769,438.59036918808624,2952.962525251434,690.3867299940084,917.062178503255,17.789081853374828,119.77119371975738,28.00185985178447,37.195741867812494,806.4013063346596,188.53228111856208,250.43329619368137,44.07783165100361,58.549955498014725,77.77372798104622
19.49948188,23.40129245,61.2822834,1.193911555,82.34366167,5.452802623,10.852405,0.405849007,12.09038049,380.2297935884484,456.3130780973558,1194.9727747233248,23.280656733045124,1605.6587386670158,106.32682594240498,211.6162746519214,7.913845358012494,235.75615528706052,547.620488330427,1434.0846358471802,27.939073457989256,1926.9481081435254,127.6026288529501,253.96030319084224,9.497391303349097,282.9305296782643,3755.518258717915,73.16562626804468,5046.207610654657,334.16019566694933,665.0601587815769,24.87135386458258,740.9261236020108,1.4254248011625177,98.3110491488236,6.510164058734008,12.956811729039773,0.4845478190425758,14.43484497135756,6780.478617223428,449.0037343416006,893.6267656258163,33.419093321513465,995.5662005301288,29.733056445395682,59.176022449858316,2.213014529911545,65.92645844894002,117.77469428402499,4.404437792811835,131.20970568157844,0.16471341648288604,4.906868916118673,146.17730039297263
34.37970926,20.59051619,100.6357221,-0.24468579,79.49562847,17.24392554,35.96526145,6.937837123,15.46457258,1181.9644088021296,707.8959601255228,3459.8268669681565,-8.412226320253415,2733.0365942395783,592.8411465662884,1236.475232110886,238.52082318197486,531.6675091305681,423.9693569706521,2072.1414651923906,-5.038206720457939,1636.85602504576,355.06132801052445,740.5432981638078,142.85364760471452,318.42353207992005,10127.548562588427,-24.624131164258955,8000.099974871768,1735.3548985565324,3619.3900565360427,698.1942486852915,1556.28842855616,0.059871135827924096,-19.45145065372844,-4.219343543456076,-8.800188410449795,-1.6975901573325822,-3.783961158749638,6319.554945840275,1370.816698092184,2859.0810620556135,551.5277223153818,1229.3659162670294,297.35296802906424,620.1822904704325,119.63554675765982,266.6699380774457,1293.5000311668562,249.52112602621082,556.187396052201,48.133583945276925,107.2906857368519,239.15300508208787
27.57644821,11.28177871,81.59170826,-0.060854408,47.28325423,10.12333835,39.67652507,-1.150029115,9.403029228,760.4604958788121,311.1113863129956,2250.0095171973194,-1.6781484305622096,1303.9042114738584,279.1657157210818,1094.1376387456214,-31.713718329789632,259.30214852305824,127.27853086140925,920.4995971601992,-0.6865459645840536,533.4392109115314,114.20926307115651,447.6217758215072,-12.97437398548714,106.08289495395812,6657.206856784953,-4.96521510387101,3857.921484717571,825.9804692704697,3237.275458282016,-93.832840041586,767.209217531229,0.003703258973030464,-2.877394444480146,-0.6160497622729467,-2.4144914446320085,0.06998434097608891,-0.572215777076637,2235.7061305788125,478.66438085935863,1876.0352218477783,-54.3771190164469,444.60582151964456,102.48197934858071,401.65888783586735,-11.642133843496058,95.19004638998328,1574.2266416303382,-45.62915901252741,373.07952489868467,1.322566965347683,-10.813757381395972,88.41695866262226
22.32176472,18.67542582,64.02841255,-0.128378571,77.25940264,2.924709395,11.03702338,2.287723455,13.38535675,498.26118021503675,416.86846119985313,1429.2271603361953,-2.8656362569518152,1724.566208137827,65.28467498956354,246.3658390974992,51.06602470693551,298.78478406676385,348.7715295583227,1195.757868949882,-2.397524479588103,1442.8522429008324,54.62019335137958,206.1211114067957,42.72420968052661,249.9772370588613,4099.637613672998,-8.219876106567465,4946.7969056004795,187.2644997319209,706.6830862986354,146.47930117705135,857.0431441179272,0.01648105749200204,-9.918451707236828,-0.3754700127203745,-1.41691728961799,-0.2936946679960828,-1.7183929718902042,5969.01529628964,225.9613007532958,852.7138332625138,176.74814753881694,1034.1446666282918,8.553925045201265,32.280085972320656,6.690926282000359,39.148278642151666,121.81588509066664,25.249657259809382,147.73449539939082,5.233678606557137,30.62199459051757,179.16777532477056
23.25325273,9.81387056,21.33265264,-0.199619621,55.80763741,15.38431716,39.98605081,6.760223514,13.6451088,540.7137625252525,228.20441239118662,496.05356323922166,-4.641805496979815,1297.7090969589326,357.7354149999558,929.8057451595513,157.1971858823307,317.293163454747,96.31205536843471,209.35589171040226,-1.9590411217302577,547.6889298011537,150.9796972622268,392.41792685492317,66.34395852306434,133.91133154031692,455.08206865889895,-4.258416034921449,1190.5249435265991,328.1882940778713,853.0085323751207,144.21349999292215,291.0863662654072,0.03984799308818364,-11.140299428689621,-3.0710115608229964,-7.982000307978943,-1.3494732557399682,-2.7238314471597644,3114.492393286031,858.562393865721,2231.5270250623166,377.27210267986806,761.5012843304002,236.67721447947048,615.158087636915,104.00142261186569,209.920681461907,1598.8842593799018,270.31464091776076,545.6140137847781,45.700621959238504,92.24398536084831,186.1889941638374
27.12742646,6.016706938,85.21497465,0.262538979,79.11430917,6.667645643,24.42627375,3.353435712,8.004377564,735.8972663427081,163.21777499196676,2311.662958108639,7.122006845705984,2146.1676039428785,180.8760668418219,662.6219448449534,90.97008066561773,217.13816372548393,36.20076237777733,512.7135291981491,1.5796200964447362,476.007612878216,40.117269800363566,146.96573074111225,20.176639914527367,48.15999402369034,7261.591904600143,22.372252440121883,6741.723850373813,568.1832544434279,2081.4842984002103,285.7629391884847,682.0928312052888,0.06892671549436244,20.77058995378214,1.7505168794470185,6.412848971099502,0.880407587970618,2.1014611131830674,6259.073915446346,527.5061788363055,1932.4677733285553,265.3047497008871,633.2608013117075,44.457498420616886,162.86573774391277,22.359521014197405,53.370353189531556,596.642849309939,81.91193870433816,195.51711757662216,11.245531074516947,26.842165575449165,64.07006018706657
28.33128887,9.334307281,63.45012295,0.127537863,109.497883,7.903846273,49.87322822,5.490176942,9.424774285,802.6619290353859,264.45295597935524,1797.6237621334667,3.613312038515485,3102.2161539264625,223.9261519444359,1412.972835580256,155.54378889121523,267.0160028028827,87.1292924161296,592.2629446325302,1.1904776032040805,1022.086886540986,73.77692981396861,465.53203730092065,51.24699860368891,87.97373923025705,4025.9181023701167,8.092293088130257,6947.654139114715,501.5000177997493,3164.4624624724097,348.352401987155,598.0030871592484,0.01626590649860677,13.965126000844029,1.0080396631389346,6.360724948090094,0.7002054346745549,1.202015571566253,11989.78638148169,865.4544344509401,5461.012908465858,601.1627524444137,1031.9928319603387,62.47078590721599,394.1903289891254,43.39351456113724,74.49196710636349,2487.3388930842043,273.81284759654767,470.0439188377923,30.142042854468468,51.743678463061535,88.82637032319725
28.31017864,26.29789693,45.76626159,0.30881585,123.3793696,15.23531611,22.82743806,14.49049831,20.47164589,801.4662146287122,744.4981599446076,1295.6510412978705,8.742631880363444,3492.8919938665854,431.3145207109699,646.248849372135,410.22859573871807,579.5559522007218,691.5793829409034,1203.556430165238,8.12120739365034,3244.6179450291756,400.6567727567485,600.3136132778392,381.06963102071916,538.3612336026781,2094.5506999243094,14.1333469742382,5646.612503922894,697.2634624966012,1044.726501683482,663.1759362249129,936.9107009795885,0.0953672292112225,38.10150489548816,4.704907094528344,7.049474687821251,4.474895552526213,6.321968726419357,15222.468842893406,1879.7236973085242,2816.434917425847,1787.8285466776654,2525.778764582631,232.11485697162553,347.7832348255451,220.76732234427075,311.8919964261323,521.0919283831365,330.78095263005963,467.3152285402286,209.97454127211284,296.6443501719635,419.08828544555394
31.74360988,15.69347634,100.9447097,0.182405465,54.21618243,16.05835648,76.68451998,3.375630802,25.13021884,1007.6567682136337,498.1675905979703,3204.349484166652,5.790207920939994,1721.0173442408307,509.75020341509,2434.2434860801854,107.15470727759953,797.7238630559862,246.2851996341398,1584.1734133251186,2.862575849264198,850.8403762103287,252.0114374781657,1203.4466999503873,52.97538212376222,394.38049478456225,10189.834416417274,18.41286671211851,5472.836796438592,1621.006133132714,7740.896607864951,340.75207136226817,2536.762645501271,0.03327175366186622,9.88932796666898,2.9291319808701632,13.98767552525369,0.6157335061071328,4.583889253061961,2939.394437283041,870.6227844456528,4157.54192479266,183.0138153775592,1362.464529135263,257.870812838758,1231.4273583365225,54.2070827633843,403.5500125531321,5880.51560456302,258.85862768107245,1927.0987687377526,11.394883311411162,84.83034077730471,631.527898946291
30.25899531,22.20106978,38.95019782,-0.066227636,87.83201186,15.38886081,50.72069438,7.094734189,14.28281554,915.606797170602,671.7820663500028,1178.5938531589522,-2.003981727116387,2657.708434939604,465.6514670760328,1534.7572533643634,214.67952855064766,432.1836484384551,492.8874993764293,864.7360597466239,-1.4703243682004403,1949.9646242216475,341.64917267751736,1126.053675220434,157.51068880054072,317.0937844584084,1517.1179102171327,-2.5795795233509535,3421.074236875586,599.3991727739455,1975.5810796687622,276.3413001418673,556.3184907095701,0.004386099770148497,-5.816906510611763,-1.0191678721793453,-3.3591116850658858,-0.4698674733858473,-0.9459171086382635,7714.46230737518,1351.6346051758092,4454.900630331595,623.1447774317954,1254.4884239034723,236.8170370295539,780.5337060003692,109.17987691846925,219.796260319965,2572.5888383893634,359.8498445076062,724.4343218902546,50.33525321256549,101.3327797268185,203.99881974966547
29.43454979,14.40415404,80.7470147,0.870041869,71.29602289,4.858150615,16.67984786,1.748677944,10.91297839,866.392721339989,423.97978927320963,2376.7520245810115,25.609290712465157,2098.5663355846846,142.9974761645366,490.9638123247949,51.471548009342825,321.218605777649,207.47965360804832,1163.0924380089443,12.5322171023255,1026.958896146926,69.97754980798072,240.25909793920434,25.188226471726495,157.1922217647512,6520.080382962015,70.25328358575847,5756.941008350366,392.28115912421896,1346.8479203451834,141.20052364973375,881.1904264781122,0.7569728538130132,62.03052500748239,4.226794440958099,14.51216600675005,1.5214230266768374,9.49474811479221,5083.122879931404,346.3668174501076,1189.2068148282774,124.67378272266214,778.0519570915153,23.601627398024874,81.03321313916543,8.495340829080535,53.0168926768602,278.21732463274657,29.167682062057597,182.02681924466773,3.057874551832067,19.08328461394163,119.09309734060697
31.29700687,13.74635047,51.64291014,1.876904026,58.03406401,15.25791947,-13.39052322,3.173573376,13.68183167,979.5026390208272,430.21962509701774,1616.2685134383726,58.74147819605266,1816.2925000149899,477.52721047449677,-419.08329720923456,99.32334775112109,428.2003797701736,188.96215124406922,709.9015420751567,25.80058053994999,797.7565830798736,209.74070847765663,-184.0708251587929,43.62505186875708,188.07525320736536,2666.9901677281146,96.92878595612223,2997.047952727438,787.9633641125663,-691.5255873780435,163.8925646794644,706.5696034844161,3.522768722815009,108.9243683855107,28.637650481626785,-25.132726941864487,5.956492646220812,25.679484944477302,3367.9525855167776,885.4790751814053,-777.1064816768713,184.1753604432158,794.0122949108252,232.80410655300506,-204.3115249519251,48.42212700314403,208.7562858229556,179.30611210535918,-42.49580798170179,-183.20688466926637,10.071567972856036,43.42029672282561,187.19251784621497
20.01420979,13.03731989,75.32458298,0.697421231,48.35816267,2.000958285,15.51422423,2.325197974,4.246593883,400.5685935181318,260.9316553777997,1507.5620061059833,13.958334829234051,967.8504127363265,40.04759889702861,310.5049384683212,46.53700005491896,84.99222086729272,169.9717099141896,982.0306838911094,9.092503686624584,630.4608360214464,26.087133248090783,202.26390413169892,30.3143497946179,55.36420289558823,5673.792801110906,52.53296338647325,3642.5584367967535,150.72134837800098,1168.6024703829617,175.1445677374909,319.8729133223939,0.48639637344955533,33.72600933820964,1.3955107903043487,10.819949360496627,1.621642433345786,2.96166473343893,2338.5118968181814,96.7626662419142,750.2393790131955,112.44230186664643,205.35747778754094,4.00383405831014,31.04331550836624,4.652624150340514,8.49725721321917,240.6911534587191,36.07364274777771,65.88260971460839,5.406545618293705,9.874171493152392,18.033559607133018
35.61090733,16.70167783,82.31958902,0.203552841,33.75418416,6.319106728,-0.23570149,0.552404597,11.2536023,1268.136720865848,594.7619014596456,2931.4752560349057,7.248701357609225,1202.0171241215141,225.02912409918756,-8.393543917932924,19.671628912432997,400.75098863397494,278.94604233711357,1374.8752549100454,3.3996739717632156,563.7515092548092,105.53968474444146,-3.9366103500309673,9.226083610904984,187.95404004154705,6776.514736421704,16.756386214973407,2778.630567756594,520.1862688224769,-19.40284978820164,45.473719397798725,926.3919163305268,0.04143375907917129,6.870760081405199,1.2862721270666144,-0.047977707917433096,0.11244352510081009,2.2907027196491345,1139.344948307195,213.29629222360705,-7.955911500246399,18.645966497968583,379.8561644975996,39.93110983985487,-1.4894228712586248,3.490703605480829,71.11271400816628,0.055555192388220105,-0.13020258659574954,-2.6524908299774275,0.3051508387867324,6.216541643329774,126.6435647265653
31.02760453,14.89646414,111.5943646,-0.301859418,70.66158102,12.17478232,34.22210924,1.084014183,8.161150788,962.7122428700766,462.2015982312466,3462.505812585432,-9.365974645359964,2192.4595913531143,377.7543310637959,1061.8300716811789,33.63436337503505,253.2209591597619,221.90464387430598,1662.3614504899856,-4.49663799555827,1052.6077077401346,181.36120824218602,509.7884230888227,16.1479784043109,121.57229005457475,12453.302210477734,-33.6858099502358,7885.43423555832,1358.637097143714,3818.994535909589,120.96987396927314,910.7384365916494,0.09111910823529872,-21.329863721657045,-3.67507270539189,-10.330265977918822,-0.3272198903841255,-2.4635202270759216,4993.059032246024,860.2893673055436,2418.188344737551,76.59815601888361,576.6798176226989,148.2253245393846,416.64673052826066,13.197636709817646,99.36023432459648,1171.1527608344934,37.097251788335356,279.2917937910481,1.1750867489451577,8.846803203793627,66.60438218447302
30.29255139,22.77334739,98.59930525,2.869738336,40.82129834,-3.433916755,-1.231854227,-0.829962879,0.643932554,917.6386697157909,689.8627961338974,2986.8245213039218,86.93169601913308,1236.5812777709716,-104.02209976981953,-37.316007476386226,-25.141693163899852,19.50635998373895,518.6253513456198,2245.436230870901,65.35354804412854,929.6376080076503,-78.20177916995652,-28.053444245310917,-18.901032964271536,14.664499747971936,9721.822995782677,282.95420617889107,4024.951655726978,-338.5818063293344,-121.45997095147578,-81.83376325268982,63.49130245225811,8.23539811710805,117.14644477159116,-9.85444255445622,-3.5350992995855464,-2.3817762913232294,1.8479179360121905,1666.3783981632866,-140.17694033057967,-50.28588891175708,-33.88016229478432,26.28616289767216,11.791784280269729,4.230084869812873,2.8500234362261376,-2.2112107862705423,1.5174648365777672,1.0223932807492395,-0.7932310385478057,0.6888383805179686,-0.534440116399663,0.414649134100963
